listing_id,name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,comments
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"The experience at Marjolion was unique. My boyfriend and I spent a night in his wonderful house, well-furnished and cozy. The location is great because it is close to the centre, within walking distance, in a quiet and calm street and at the same time close to many nice bars and restaurants. I highly recommend it."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,The place is very good for money good location. Didn’t feel completely welcome when we arrived because we asked if we could drop our bags off early and she agreed then had a go at us when we arrived saying she wanted to go to the shop and that it wasn’t a hotel even though we were before check in at 4pm. The place didn’t feel completely private and there was windows in the bathroom door and bedroom door. They also were getting their roof fixed at 8am every morning so if you like a lie in probably not the best until that is all fixed.
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,Marjolijn place was nice and tidy with a beautiful balcony. The plce was warm and cozy and not really far from the center.<br/>The host was nice and friendly and would definitely go again.
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Aardige mensen, mooi statig pand in een goede buurt van Rotterdam. Dichtbij het centrum, station en musea. Prima kamer je hebt veel privacy op de bovenste verdieping van het pand.  Er zit ook nog een balkon bij (voor beter weer)"
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,We werden zeer warm welkom geheten in het fantastische huis van Marjoleine. De kamers waren een ideale uitvalsbasis om de geweldige stad Rotterdam te ontdekken. <br/>Het huis bevindt zich in een prachtige buurt met statige herenhuizen waar het toch rustig vertoeven is. In het hart van de stad maar toch aangenaam en kalm. <br/>De stad en de belangrijkste highlights zijn vlot bereikbaar. Eten en drinken kan in de nabije omgeving zeer goed. Maar met een tram of metro ben je snel overal.<br/>Aanrader!
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Hartelijk ontvangen door Marjolijn en haar man in hun prachtige woning. Terug naar de essentie van airbnb, een ruimte huren waar mensen leven maar toch met een eigen privé. De accomodatie was boven onze verwachtingen. Zeer ruim, gezellig en smaakvol ingericht. Hoewel ze er eigenlijk niet op voorzien was  het er ook perfect voor ons dochtertje van 1,5 jaar. De bovenverdieping kon afgesloten worden waardoor ze vrij en veilig kon rondlopen op ons verdiep. Marjolijn en haar man waren erg behulpzaam en respecteerden je rust en privacy. Een echte aanrader."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,Marjolijn was a super friendly host.<br/>We felt right at home in her beautiful rotterdam townhouse!<br/>+ we got to enjoy the blossoming magnolia in her garden while sipping coffee in the morning dun on the balcony.
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,The hosts were so friendly to us! We had the entire second floor to ourselves. The bed was comfortable and had there was a nice balcony with a garden view. An incredible place to stay while stopping through in Rotterdam!
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"My daughter and I had a great stay at Majorlijn's place, it corresponded to our needs, budget and location. The room is on separate floor with a balcony that oversees lovely green gardens, it has a private bathroom and toilet. Perfect for our stay - we spent all day out exploring and it was a nice peaceful location to return to after busy days. Also, there's easy access to tram and busses."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,We had the entire floor and the balcony view was splendid. It is very comfortable to rest here and I will definitely recommend to anyone.
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Absolutely wonderful stay at Marjolijn's. She was such a lovely host that was so accommodating and responsive, she kept my bike in a safe place and she always replied to messages very promptly. She was so nice when I accidentally left my charging cables and sent them to me by mail. Very nice walk from her place to Rotterdam city centre and her place is surrounded by great restaurants. The private balcony is definitely a highlight of the property. I would stay again at Marjolijn's place if I am in the area again."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Our stay at Marjolijn's place was great. She accommodated us when we arrived a bit early to drop off our luggage and her husband gave us a nice recommendation for breakfast. <br/>The location was perfect for us. Walkable to interest points but a bit further away to have some calm to get a good night of sleep.<br/>The room in the 1920's house was clean with high ceilings, a private balcony and great style. Everything was functional and available."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,Would absolutely recommend for a stay in Rotterdam. Marjolin and her husband are really welcoming and made this place feel like home! Especially the little balcony is great for having drinks in the evening :)
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Airy, spacious room. Balcony lovely to sit out, evening or morning, and surprisingly quiet.<br/>Our host was most helpful in where to store our bikes and to go easy walking distance to eat. Good range of restaurants nearby.<br/>Steep stairs - not suitable people with mobility issues."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"Marjolijn's place was a great choice for our short stopover in Rotterdam. It was a pleasure to meet Marjolijn who was a very friendly and reassuring host. The space is excellent, as you effectively have a small flat on one whole floor to yourselves. The rooms are tall and spacious. There is a also a lovely balcony to the bedroom with a peaceful garden view. The bed is big and comfortable with nice crisp sheets. There are many shops, restaurants and bars a few minutes walk away, and it takes about 30 minutes walk to Rotterdam Central station. This is a great chance to enjoy a stay in a traditional home in Rotterdam."
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,"I really enjoyed my stay with Marjolijn in Rotterdam. The house is large and beautiful and right by a little park. It is quiet and peaceful but everything you need is just a five-minute walk away. Public transport is even closer, and while I did not come to explore the city, it would have been easy to do so. <br/>Communication was always prompt and friendly, and whenever I needed something (coffee, the way to the next supermarket, an umbrella) it was quickly provided to me. <br/>Big recommend and especially the guests who travel at drier times will certainly enjoy the balcony!"
17361998,"Room with private balcony, bathroom and toilet.",Middelland,51.9143,4.45653,Private room in home,Private room,Marjolijn is a very friendly host and she showcases the rooms and the surroundings. We could see the lovely garden from the spatial balcony. You could have a cup of nice tea and  have a sit there.
